시군구,번지,본번,부번,아파트명,전용면적(㎡),계약년월,계약일,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지,"k-단지분류(아파트,주상복합등등)",k-전화번호,k-팩스번호,단지소개기존clob,k-세대타입(분양형태),k-관리방식,k-복도유형,k-난방방식,k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,k-주거전용면적,k-관리비부과면적,k-전용면적별세대현황(60㎡이하),k-전용면적별세대현황(60㎡~85㎡이하),k-85㎡~135㎡이하,k-135㎡초과,k-홈페이지,k-등록일자,k-수정일자,고용보험관리번호,경비비관리형태,세대전기계약방법,청소비관리형태,건축면적,주차대수,기타/의무/임대/임의=1/2/3/4,단지승인일,사용허가여부,관리비 업로드,좌표X,좌표Y,단지신청일,target
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201710,31,19,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,180000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201711,2,6,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,159000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201711,2,10,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,165500
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201711,13,15,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,180000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201711,15,9,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,183000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201712,1,17,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,185000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201712,3,6,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,183000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201712,21,6,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,188000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201802,3,14,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,189000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201802,9,16,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,190000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201802,24,17,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,199000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201802,24,4,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,185000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201805,9,9,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,189000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201805,14,15,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,190500
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,201806,2,3,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,182500
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201808,16,9,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,226000
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,164.88,201809,11,21,2004,삼성로 417,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057495005511,37.5045959726835,,228000
서울특별시 강남구 대치동,910-5,910.0,5.0,풍림아이원1차103동,84.69,201712,28,6,2003,역삼로 438,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.055038576758,37.5017069872781,,85000
서울특별시 강남구 대치동,910-5,910.0,5.0,풍림아이원1차103동,84.54,201801,5,5,2003,역삼로 438,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.055038576758,37.5017069872781,,104000
서울특별시 강남구 대치동,910-5,910.0,5.0,풍림아이원1차103동,84.54,201805,21,4,2003,역삼로 438,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.055038576758,37.5017069872781,,102500
서울특별시 강남구 대치동,910-5,910.0,5.0,풍림아이원1차103동,83.65,201807,12,3,2003,역삼로 438,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.055038576758,37.5017069872781,,80000
서울특별시 강남구 대치동,910-6,910.0,6.0,풍림아이원2차202동,134.61,201801,30,2,2003,역삼로74길 8,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054999199043,37.5013691284498,,120000
서울특별시 강남구 대치동,910-4,910.0,4.0,풍림아이원,83.65,201711,25,3,2003,역삼로 436,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054798533858,37.5016231251359,,94500
서울특별시 강남구 대치동,986-14,986.0,14.0,하이캐슬,84.06,201711,12,3,2008,삼성로64길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063854832319,37.5005606159376,,90000
서울특별시 강남구 대치동,986-14,986.0,14.0,하이캐슬,84.27,201711,23,8,2008,삼성로64길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063854832319,37.5005606159376,,95000
서울특별시 강남구 대치동,986-14,986.0,14.0,하이캐슬,84.06,201801,16,4,2008,삼성로64길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063854832319,37.5005606159376,,96700
서울특별시 강남구 대치동,986-14,986.0,14.0,하이캐슬,84.27,201803,3,9,2008,삼성로64길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063854832319,37.5005606159376,,123500
서울특별시 강남구 대치동,986-14,986.0,14.0,하이캐슬,84.27,201807,28,3,2008,삼성로64길 40,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063854832319,37.5005606159376,,113000
서울특별시 강남구 대치동,986,986.0,0.0,하이캐슬102동,99.66,201712,19,7,2005,삼성로64길 36,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.063388996351,37.5004074255148,,100000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,191.07,201710,23,6,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,320000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201710,27,6,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,169500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201711,3,9,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,225000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201711,14,4,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,220000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201711,22,11,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,233000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201711,23,14,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,170000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201711,27,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,180000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201711,27,12,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,235000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201712,23,7,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,190000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201712,26,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,190000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201801,17,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,250000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201801,23,12,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,200000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201801,26,13,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,260000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201802,26,1,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,225000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201803,1,13,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,199500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201803,10,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,244500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201803,14,1,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,185000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201803,31,14,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,245500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201804,6,1,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,180000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,161.36,201804,14,11,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,298000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201804,27,8,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,188000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201805,26,1,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,228500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201806,1,1,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,217000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201806,5,12,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,245000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201806,8,6,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,243000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201806,29,4,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,193500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201807,20,4,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,230000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201807,24,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,198000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201807,25,7,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,238500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201808,4,14,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,245000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201808,7,12,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,200000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,161.36,201808,23,6,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,300000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,84.48,201808,26,6,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,214000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,191.07,201808,27,5,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,360000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,161.36,201809,1,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,305000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201809,3,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,263000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201809,6,13,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,267000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,201809,6,11,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,265000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,161.36,201809,7,10,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,315000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,161.36,201809,11,3,1983,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,300000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201710,21,10,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,219000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201710,27,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,200000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201710,31,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,198000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201711,12,7,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,220000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,84.96,201711,17,9,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,171000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201711,17,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,205000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,84.96,201711,22,2,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,169000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201711,29,7,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,233000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201712,8,9,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,220000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201712,8,10,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,215500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201712,20,11,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,180000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201712,29,3,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,243000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,159.15,201712,30,13,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,293000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201801,4,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,213000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201801,8,9,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,220000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,159.15,201801,18,10,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,320000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201802,5,2,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,225000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,159.15,201803,27,11,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,270000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,84.96,201804,7,14,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,187500
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201804,14,13,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,228000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201805,16,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,207000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201805,26,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,205000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201806,15,14,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,209000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201807,14,6,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,190000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201807,19,3,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,225000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201808,2,8,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,215000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,201808,18,8,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,250000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201808,23,2,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,230000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201808,30,14,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,233000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201809,5,1,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,230000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,190.47,201809,8,2,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,350000
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,115.05,201809,10,2,1985,삼성로 150,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.068564672209,37.4956953356085,,245000
서울특별시 강남구 대치동,941-13,941.0,13.0,한양팰리스,99.19,201710,9,4,2004,삼성로61길 9,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.059726171779,37.4991980216727,,81500
서울특별시 강남구 대치동,941-13,941.0,13.0,한양팰리스,99.19,201710,12,6,2004,삼성로61길 9,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.059726171779,37.4991980216727,,80500
서울특별시 강남구 대치동,933,933.0,0.0,한티,102.43,201806,27,4,2004,도곡로73길 18,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057106327048,37.4989983927968,,96700
서울특별시 강남구 대치동,933,933.0,0.0,한티,106.67,201807,26,2,2004,도곡로73길 18,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057106327048,37.4989983927968,,85000
서울특별시 강남구 대치동,933-35,933.0,35.0,한티,110.66,201801,13,5,2004,삼성로63길 37,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057288442456,37.4990554284115,,97500
서울특별시 강남구 대치동,933-35,933.0,35.0,한티,110.66,201802,22,3,2004,삼성로63길 37,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057288442456,37.4990554284115,,96000
서울특별시 강남구 대치동,933-35,933.0,35.0,한티,110.66,201803,2,6,2004,삼성로63길 37,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.057288442456,37.4990554284115,,97000
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.89,201712,11,1,1990,영동대로57길 28,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.065316086082,37.4999253286579,,106800
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.27,201712,21,5,1990,영동대로57길 28,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.065316086082,37.4999253286579,,115000
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.27,201803,29,4,1990,영동대로57길 28,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.065316086082,37.4999253286579,,117500
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.27,201808,25,8,1990,영동대로57길 28,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.065316086082,37.4999253286579,,148000
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.27,201809,11,2,1990,영동대로57길 28,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.065316086082,37.4999253286579,,152000
서울특별시 강남구 대치동,894,894.0,0.0,현대썬앤빌테헤란,46.18,201711,14,7,2016,삼성로85길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054833280473,37.5042894547839,,60000
서울특별시 강남구 대치동,894,894.0,0.0,현대썬앤빌테헤란,49.24,201802,5,7,2016,삼성로85길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054833280473,37.5042894547839,,65000
서울특별시 강남구 대치동,894,894.0,0.0,현대썬앤빌테헤란,33.09,201804,2,6,2016,삼성로85길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054833280473,37.5042894547839,,48200
서울특별시 강남구 대치동,894,894.0,0.0,현대썬앤빌테헤란,49.24,201805,17,7,2016,삼성로85길 33,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.054833280473,37.5042894547839,,67919
서울특별시 강남구 대치동,950-5,950.0,5.0,화인하이빌,84.34,201710,25,5,2004,영동대로85길 17-9,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.06250174133,37.5064377872341,,59000
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,33.8,201710,18,7,2006,강남대로 240,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034429700831,37.4852596091178,,32900
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,63.09,201802,19,19,2006,강남대로 240,, ,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.034429700831,37.4852596091178,,61700
