계약일자,계약년월,계약년도,계약월,자치구,법정동,강남3구여부,전용면적,층,홈페이지유무,사용허가여부,연식,브랜드등급,아파트이름길이,지하철최단거리,반경_1km_지하철역_수,반경_500m_지하철역_수,반경_300m_지하철역_수,버스최단거리,반경_1km_버스정류장_수,반경_500m_버스정류장_수,반경_300m_버스정류장_수,총인구수,성비(남/여),loanrate_1m,loanrate_3m,loanrate_6m,loanrate_12m,target,isTest
2018-08-02,201808,2018,8,강남구,압구정동,1,144.7,7,0,0,40,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.44,3.46,3.46,3.41,310000.0,0
2018-08-17,201808,2018,8,강남구,압구정동,1,157.36,8,0,0,40,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.44,3.46,3.46,3.41,350000.0,0
2018-08-21,201808,2018,8,강남구,압구정동,1,196.7,4,0,0,40,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.44,3.46,3.46,3.41,420000.0,0
2018-09-10,201809,2018,9,강남구,압구정동,1,157.36,12,0,0,40,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.36,3.42,3.44,3.42,360000.0,0
2017-10-09,201710,2017,10,강남구,압구정동,1,157.36,3,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.24,3.27,3.25,3.18,275000.0,0
2017-10-17,201710,2017,10,강남구,압구정동,1,157.36,5,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.24,3.27,3.25,3.18,287000.0,0
2017-10-19,201710,2017,10,강남구,압구정동,1,157.36,1,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.24,3.27,3.25,3.18,278000.0,0
2017-10-30,201710,2017,10,강남구,압구정동,1,144.2,6,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.24,3.27,3.25,3.18,280000.0,0
2017-10-30,201710,2017,10,강남구,압구정동,1,196.7,4,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.24,3.27,3.25,3.18,358000.0,0
2017-11-02,201711,2017,11,강남구,압구정동,1,157.36,4,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.33,3.28,3.27,3.21,293000.0,0
2017-11-08,201711,2017,11,강남구,압구정동,1,157.36,14,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.33,3.28,3.27,3.21,297500.0,0
2017-11-09,201711,2017,11,강남구,압구정동,1,144.2,4,0,0,38,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,556164,0.9196,3.33,3.28,3.27,3.21,275000.0,0
2018-01-05,201801,2018,1,강남구,압구정동,1,245.2,3,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.42,3.38,3.32,3.27,400000.0,0
2018-01-12,201801,2018,1,강남구,압구정동,1,196.7,13,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.42,3.38,3.32,3.27,420000.0,0
2018-01-17,201801,2018,1,강남구,압구정동,1,157.36,10,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.42,3.38,3.32,3.27,370000.0,0
2018-06-18,201806,2018,6,강남구,압구정동,1,245.2,4,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.49,3.47,3.46,3.38,525000.0,0
2018-07-26,201807,2018,7,강남구,압구정동,1,144.2,2,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.46,3.47,3.47,3.4,290000.0,0
2018-08-10,201808,2018,8,강남구,압구정동,1,196.7,10,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.44,3.46,3.46,3.41,438000.0,0
2018-08-23,201808,2018,8,강남구,압구정동,1,157.36,2,0,0,39,기타,4,0.320319620438016,1,1,0,0.22195114641028,29,11,3,542364,0.9182,3.44,3.46,3.46,3.41,340000.0,0
2017-10-28,201710,2017,10,강남구,압구정동,1,107.64,9,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.24,3.27,3.25,3.18,190000.0,0
2017-10-30,201710,2017,10,강남구,압구정동,1,107.64,11,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.24,3.27,3.25,3.18,185000.0,0
2017-11-03,201711,2017,11,강남구,압구정동,1,111.5,5,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.33,3.28,3.27,3.21,179000.0,0
2017-11-12,201711,2017,11,강남구,압구정동,1,163.67,6,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.33,3.28,3.27,3.21,275000.0,0
2017-11-13,201711,2017,11,강남구,압구정동,1,107.64,10,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.33,3.28,3.27,3.21,192700.0,0
2017-11-23,201711,2017,11,강남구,압구정동,1,163.67,2,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.33,3.28,3.27,3.21,257500.0,0
2017-11-30,201711,2017,11,강남구,압구정동,1,111.5,9,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.33,3.28,3.27,3.21,195000.0,0
2017-12-18,201712,2017,12,강남구,압구정동,1,163.67,8,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.39,3.32,3.29,3.24,280000.0,0
2017-12-22,201712,2017,12,강남구,압구정동,1,107.64,5,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.39,3.32,3.29,3.24,210000.0,0
2017-12-23,201712,2017,12,강남구,압구정동,1,107.64,6,0,0,37,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,556164,0.9196,3.39,3.32,3.29,3.24,215000.0,0
2018-01-14,201801,2018,1,강남구,압구정동,1,107.64,3,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.42,3.38,3.32,3.27,220000.0,0
2018-01-19,201801,2018,1,강남구,압구정동,1,107.64,10,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.42,3.38,3.32,3.27,226500.0,0
2018-03-22,201803,2018,3,강남구,압구정동,1,107.64,8,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.46,3.45,3.38,3.31,218000.0,0
2018-03-31,201803,2018,3,강남구,압구정동,1,163.67,6,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.46,3.45,3.38,3.31,305000.0,0
2018-07-24,201807,2018,7,강남구,압구정동,1,163.67,4,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.46,3.47,3.47,3.4,290000.0,0
2018-08-06,201808,2018,8,강남구,압구정동,1,107.64,4,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,210000.0,0
2018-08-06,201808,2018,8,강남구,압구정동,1,111.5,10,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,217500.0,0
2018-08-10,201808,2018,8,강남구,압구정동,1,111.5,8,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,219900.0,0
2018-08-13,201808,2018,8,강남구,압구정동,1,163.67,2,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,295000.0,0
2018-08-16,201808,2018,8,강남구,압구정동,1,107.64,3,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,225000.0,0
2018-08-25,201808,2018,8,강남구,압구정동,1,111.5,9,0,0,38,기타,4,0.6194712814154497,2,0,0,0.1732661073395738,26,11,6,542364,0.9182,3.44,3.46,3.46,3.41,233000.0,0
2017-10-16,201710,2017,10,강남구,역삼동,1,76.1,5,0,0,12,기타,0,0.4404161228499261,3,3,0,0.2321633651377971,110,23,3,556164,0.9196,3.24,3.27,3.25,3.18,53900.0,0
2018-02-26,201802,2018,2,강남구,역삼동,1,62.19,6,0,0,13,기타,0,0.4404161228499261,3,3,0,0.2321633651377971,110,23,3,542364,0.9182,3.47,3.43,3.36,3.29,48500.0,0
2018-06-09,201806,2018,6,강남구,역삼동,1,58.65,6,0,0,13,기타,0,0.4404161228499261,3,3,0,0.2321633651377971,110,23,3,542364,0.9182,3.49,3.47,3.46,3.38,55000.0,0
2018-03-19,201803,2018,3,강남구,역삼동,1,110.51,3,0,0,13,기타,0,0.4445265432141699,3,3,0,0.2477410592154416,109,23,2,542364,0.9182,3.46,3.45,3.38,3.31,83000.0,0
2017-10-16,201710,2017,10,강남구,역삼동,1,84.991,15,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,142000.0,0
2017-10-22,201710,2017,10,강남구,역삼동,1,59.606,3,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,110000.0,0
2017-10-23,201710,2017,10,강남구,역삼동,1,84.991,8,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,140000.0,0
2017-10-25,201710,2017,10,강남구,역삼동,1,84.991,3,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,137000.0,0
2017-10-28,201710,2017,10,강남구,역삼동,1,84.991,10,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,143000.0,0
2017-10-30,201710,2017,10,강남구,역삼동,1,84.991,7,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,142800.0,0
2017-10-31,201710,2017,10,강남구,역삼동,1,59.606,5,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.24,3.27,3.25,3.18,114000.0,0
2017-11-20,201711,2017,11,강남구,역삼동,1,59.606,3,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.33,3.28,3.27,3.21,114000.0,0
2017-11-22,201711,2017,11,강남구,역삼동,1,59.606,10,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.33,3.28,3.27,3.21,120000.0,0
2017-11-22,201711,2017,11,강남구,역삼동,1,59.947,7,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.33,3.28,3.27,3.21,115000.0,0
2017-11-23,201711,2017,11,강남구,역삼동,1,84.991,5,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.33,3.28,3.27,3.21,145000.0,0
2017-11-25,201711,2017,11,강남구,역삼동,1,59.606,16,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.33,3.28,3.27,3.21,114000.0,0
2017-12-06,201712,2017,12,강남구,역삼동,1,59.606,13,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,121000.0,0
2017-12-13,201712,2017,12,강남구,역삼동,1,84.675,8,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,138000.0,0
2017-12-13,201712,2017,12,강남구,역삼동,1,84.991,13,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,150000.0,0
2017-12-18,201712,2017,12,강남구,역삼동,1,59.606,1,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,113000.0,0
2017-12-23,201712,2017,12,강남구,역삼동,1,59.606,14,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,124000.0,0
2017-12-26,201712,2017,12,강남구,역삼동,1,59.606,2,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,120000.0,0
2017-12-29,201712,2017,12,강남구,역삼동,1,84.991,5,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,157000.0,0
2017-12-30,201712,2017,12,강남구,역삼동,1,59.947,4,0,0,12,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,556164,0.9196,3.39,3.32,3.29,3.24,128000.0,0
2018-01-16,201801,2018,1,강남구,역삼동,1,84.991,9,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.42,3.38,3.32,3.27,168000.0,0
2018-01-16,201801,2018,1,강남구,역삼동,1,84.991,10,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.42,3.38,3.32,3.27,165000.0,0
2018-01-22,201801,2018,1,강남구,역삼동,1,59.947,2,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.42,3.38,3.32,3.27,135000.0,0
2018-02-03,201802,2018,2,강남구,역삼동,1,84.991,11,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.47,3.43,3.36,3.29,170000.0,0
2018-04-17,201804,2018,4,강남구,역삼동,1,84.991,2,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.45,3.46,3.42,3.33,160000.0,0
2018-07-07,201807,2018,7,강남구,역삼동,1,59.606,21,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.46,3.47,3.47,3.4,131000.0,0
2018-08-07,201808,2018,8,강남구,역삼동,1,59.606,18,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.44,3.46,3.46,3.41,137250.0,0
2018-08-13,201808,2018,8,강남구,역삼동,1,59.606,1,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.44,3.46,3.46,3.41,134500.0,0
2018-08-17,201808,2018,8,강남구,역삼동,1,84.991,2,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.44,3.46,3.46,3.41,163000.0,0
2018-08-18,201808,2018,8,강남구,역삼동,1,59.947,11,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.44,3.46,3.46,3.41,143000.0,0
2018-09-05,201809,2018,9,강남구,역삼동,1,84.991,2,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.36,3.42,3.44,3.42,180000.0,0
2018-09-06,201809,2018,9,강남구,역삼동,1,59.947,13,0,0,13,기타,6,0.3866209167379831,4,1,0,0.1359913390314897,70,21,10,542364,0.9182,3.36,3.42,3.44,3.42,160000.0,0
2017-11-03,201711,2017,11,강남구,역삼동,1,70.57,7,0,0,5,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,556164,0.9196,3.33,3.28,3.27,3.21,61500.0,0
2017-11-15,201711,2017,11,강남구,역삼동,1,78.57,5,0,0,5,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,556164,0.9196,3.33,3.28,3.27,3.21,69500.0,0
2017-11-16,201711,2017,11,강남구,역삼동,1,62.26,9,0,0,5,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,556164,0.9196,3.33,3.28,3.27,3.21,59500.0,0
2018-01-22,201801,2018,1,강남구,역삼동,1,70.57,4,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.42,3.38,3.32,3.27,62500.0,0
2018-01-23,201801,2018,1,강남구,역삼동,1,84.8,9,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.42,3.38,3.32,3.27,80000.0,0
2018-02-28,201802,2018,2,강남구,역삼동,1,71.26,4,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.47,3.43,3.36,3.29,63000.0,0
2018-07-13,201807,2018,7,강남구,역삼동,1,80.2,4,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.46,3.47,3.47,3.4,74000.0,0
2018-08-22,201808,2018,8,강남구,역삼동,1,71.26,6,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.44,3.46,3.46,3.41,71500.0,0
2018-08-27,201808,2018,8,강남구,역삼동,1,70.57,3,0,0,6,기타,7,0.8795571252271146,2,0,0,0.1333924674677673,82,15,7,542364,0.9182,3.44,3.46,3.46,3.41,70000.0,0
2017-11-01,201711,2017,11,강남구,역삼동,1,17.23,12,0,0,13,기타,8,0.3872099715922062,6,3,0,0.1864396366389173,104,22,6,556164,0.9196,3.33,3.28,3.27,3.21,19300.0,0
2018-03-16,201803,2018,3,강남구,역삼동,1,17.13,7,0,0,14,기타,8,0.3872099715922062,6,3,0,0.1864396366389173,104,22,6,542364,0.9182,3.46,3.45,3.38,3.31,15000.0,0
2018-08-29,201808,2018,8,강남구,역삼동,1,17.13,11,0,0,14,기타,8,0.3872099715922062,6,3,0,0.1864396366389173,104,22,6,542364,0.9182,3.44,3.46,3.46,3.41,20500.0,0
2017-10-19,201710,2017,10,강남구,역삼동,1,84.99,8,0,0,5,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,556164,0.9196,3.24,3.27,3.25,3.18,144000.0,0
2017-11-26,201711,2017,11,강남구,역삼동,1,84.98,23,0,0,5,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,556164,0.9196,3.33,3.28,3.27,3.21,147000.0,0
2017-12-02,201712,2017,12,강남구,역삼동,1,84.98,10,0,0,5,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,556164,0.9196,3.39,3.32,3.29,3.24,158000.0,0
2017-12-26,201712,2017,12,강남구,역삼동,1,127.27,16,0,0,5,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,556164,0.9196,3.39,3.32,3.29,3.24,200000.0,0
2018-01-06,201801,2018,1,강남구,역삼동,1,127.27,16,0,0,6,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,542364,0.9182,3.42,3.38,3.32,3.27,200000.0,0
2018-01-19,201801,2018,1,강남구,역삼동,1,127.27,2,0,0,6,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,542364,0.9182,3.42,3.38,3.32,3.27,193000.0,0
2018-01-20,201801,2018,1,강남구,역삼동,1,84.98,11,0,0,6,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,542364,0.9182,3.42,3.38,3.32,3.27,169000.0,0
2018-08-04,201808,2018,8,강남구,역삼동,1,84.99,11,0,0,6,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,542364,0.9182,3.44,3.46,3.46,3.41,184000.0,0
2018-09-13,201809,2018,9,강남구,역삼동,1,127.27,25,0,0,6,기타,6,0.3522655124448259,3,2,0,0.093033277196067,70,16,9,542364,0.9182,3.36,3.42,3.44,3.42,242000.0,0
2017-10-14,201710,2017,10,강남구,역삼동,1,59.95,7,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.24,3.27,3.25,3.18,109900.0,0
2017-11-07,201711,2017,11,강남구,역삼동,1,84.93,11,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.33,3.28,3.27,3.21,140000.0,0
2017-11-20,201711,2017,11,강남구,역삼동,1,129.96,13,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.33,3.28,3.27,3.21,160000.0,0
2017-11-29,201711,2017,11,강남구,역삼동,1,144.98,8,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.33,3.28,3.27,3.21,172000.0,0
2017-12-22,201712,2017,12,강남구,역삼동,1,129.96,8,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.39,3.32,3.29,3.24,170000.0,0
2017-12-23,201712,2017,12,강남구,역삼동,1,129.8,8,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.39,3.32,3.29,3.24,179000.0,0
2017-12-29,201712,2017,12,강남구,역삼동,1,84.93,2,0,0,11,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,556164,0.9196,3.39,3.32,3.29,3.24,148000.0,0
2018-01-09,201801,2018,1,강남구,역삼동,1,59.95,13,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.42,3.38,3.32,3.27,130000.0,0
2018-01-16,201801,2018,1,강남구,역삼동,1,114.65,4,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.42,3.38,3.32,3.27,175000.0,0
2018-07-28,201807,2018,7,강남구,역삼동,1,84.94,9,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.46,3.47,3.47,3.4,152000.0,0
2018-08-13,201808,2018,8,강남구,역삼동,1,84.93,3,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.44,3.46,3.46,3.41,172600.0,0
2018-08-15,201808,2018,8,강남구,역삼동,1,59.95,8,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.44,3.46,3.46,3.41,137500.0,0
2018-09-07,201809,2018,9,강남구,역삼동,1,129.96,6,0,0,12,기타,6,0.6249988542600077,4,0,0,0.1256718106351294,66,18,10,542364,0.9182,3.36,3.42,3.44,3.42,208500.0,0
2017-10-28,201710,2017,10,강남구,역삼동,1,84.6815,2,0,0,11,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,556164,0.9196,3.24,3.27,3.25,3.18,148000.0,0
2017-11-22,201711,2017,11,강남구,역삼동,1,133.1686,5,0,0,11,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,556164,0.9196,3.33,3.28,3.27,3.21,168000.0,0
2017-12-11,201712,2017,12,강남구,역삼동,1,133.1686,7,0,0,11,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,556164,0.9196,3.39,3.32,3.29,3.24,180000.0,0
2017-12-19,201712,2017,12,강남구,역삼동,1,147.9554,4,0,0,11,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,556164,0.9196,3.39,3.32,3.29,3.24,182000.0,0
2018-01-10,201801,2018,1,강남구,역삼동,1,84.9876,2,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.42,3.38,3.32,3.27,165000.0,0
2018-07-02,201807,2018,7,강남구,역삼동,1,147.9554,7,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.46,3.47,3.47,3.4,227500.0,0
2018-08-01,201808,2018,8,강남구,역삼동,1,147.9554,18,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.44,3.46,3.46,3.41,232000.0,0
2018-08-14,201808,2018,8,강남구,역삼동,1,59.6851,11,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.44,3.46,3.46,3.41,150000.0,0
2018-08-15,201808,2018,8,강남구,역삼동,1,84.9876,3,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.44,3.46,3.46,3.41,186000.0,0
2018-08-17,201808,2018,8,강남구,역삼동,1,132.8355,11,0,0,12,기타,7,0.4640051051893492,3,1,0,0.0877383617062705,68,17,10,542364,0.9182,3.44,3.46,3.46,3.41,230000.0,0
2017-10-21,201710,2017,10,강남구,역삼동,1,81.18,2,0,0,15,기타,5,0.8344269485034526,3,0,0,0.1358423880283168,70,22,9,556164,0.9196,3.24,3.27,3.25,3.18,58000.0,0
2017-10-23,201710,2017,10,강남구,역삼동,1,53.65,2,0,0,15,기타,5,0.8344269485034526,3,0,0,0.1358423880283168,70,22,9,556164,0.9196,3.24,3.27,3.25,3.18,42000.0,0
2017-12-18,201712,2017,12,강남구,역삼동,1,186.03,6,0,0,21,기타,5,0.915721728021344,4,0,0,0.1120437992845048,91,15,3,556164,0.9196,3.39,3.32,3.29,3.24,94500.0,0
2017-12-14,201712,2017,12,강남구,역삼동,1,81.013,8,0,0,15,기타,6,0.5170007080596998,3,0,0,0.1514582953779834,69,22,5,556164,0.9196,3.39,3.32,3.29,3.24,82500.0,0
2018-01-13,201801,2018,1,강남구,역삼동,1,81.013,3,0,0,16,기타,6,0.5170007080596998,3,0,0,0.1514582953779834,69,22,5,542364,0.9182,3.42,3.38,3.32,3.27,90000.0,0
2018-01-23,201801,2018,1,강남구,역삼동,1,81.013,17,0,0,16,기타,6,0.5170007080596998,3,0,0,0.1514582953779834,69,22,5,542364,0.9182,3.42,3.38,3.32,3.27,82000.0,0
2018-08-20,201808,2018,8,강남구,역삼동,1,81.013,3,0,0,16,기타,6,0.5170007080596998,3,0,0,0.1514582953779834,69,22,5,542364,0.9182,3.44,3.46,3.46,3.41,94000.0,0
2018-09-19,201809,2018,9,강남구,역삼동,1,84.688,17,0,0,16,기타,6,0.5170007080596998,3,0,0,0.1514582953779834,69,22,5,542364,0.9182,3.36,3.42,3.44,3.42,114500.0,0
2018-09-02,201809,2018,9,강남구,역삼동,1,84.96,5,0,0,16,기타,4,0.6955185941059014,2,0,0,0.1164460645507735,61,20,6,542364,0.9182,3.36,3.42,3.44,3.42,69700.0,0
2017-11-01,201711,2017,11,강남구,역삼동,1,84.95,8,0,0,14,기타,5,0.7988612273250812,5,0,0,0.1797849651397687,100,12,4,556164,0.9196,3.33,3.28,3.27,3.21,96000.0,0
2017-11-21,201711,2017,11,강남구,역삼동,1,133.77,5,0,0,14,기타,5,0.7988612273250812,5,0,0,0.1797849651397687,100,12,4,556164,0.9196,3.33,3.28,3.27,3.21,114000.0,0
2017-12-09,201712,2017,12,강남구,역삼동,1,133.77,8,0,0,14,기타,5,0.7988612273250812,5,0,0,0.1797849651397687,100,12,4,556164,0.9196,3.39,3.32,3.29,3.24,115000.0,0
